slot12,kind,sentence,title,author
12:00,midnight,We had a midnight lunch too after all the jollification and when we sallied forth it was blue o’clock the morning after the night before.,Ulysses,James Joyce
12:00,midnight,"Or no, there was a midnight burial in Glasnevin.",Ulysses,James Joyce
05:00,oclock,And he sat him there about the hour of five o’clock to administer the law of the brehons at the commission for all that and those parts to be holden in and for the county of the city of Dublin.,Ulysses,James Joyce
04:30,half_past,Funny my watch stopped at half past four.,Ulysses,James Joyce
09:00,oclock,"From house to house, giving his everwelcome double knock, went the nine o’clock postman, the glowworm’s lamp at his belt gleaming here and there through the laurel hedges.",Ulysses,James Joyce
12:00,noon,The adiaphane in the noon of life is an Egypt’s plague which in the nights of prenativity and postmortemity is their most proper _ubi_ and _quomodo_.,Ulysses,James Joyce
04:30,half_past,He made improper overtures to me to misconduct myself at half past four p.m.,Ulysses,James Joyce
12:00,midnight,"_(Midnight chimes from distant steeples.)_ THE CHIMES: Turn again, Leopold!",Ulysses,James Joyce
12:00,midnight,The beast that has two backs at midnight.,Ulysses,James Joyce
12:00,noon,"_Balance!_ _(The morning and noon hours waltz in their places, turning, advancing to each other, shaping their curves, bowing visavis.",Ulysses,James Joyce
12:00,noon,"Morning, noon and twilight hours retreat before them.",Ulysses,James Joyce
11:00,oclock,"He deposited the quid in his gob and, chewing and with some slow stammers, proceeded: —We come up this morning eleven o’clock.",Ulysses,James Joyce
12:00,noon,"He used to drive in from his farm every day at about noon, and as that was my own hour for fetching my mail I often passed him in the porch or stood beside him while we waited on the motions of the distributing hand behind the grating.",Ethan Frome,Edith Wharton
12:00,midnight,"The hush of midnight lay on the village, and all its waking life was gathered behind the church windows, from which strains of dance-music flowed with the broad bands of yellow light.",Ethan Frome,Edith Wharton
11:00,oclock,"Indeed, we did not go -you will be frightened to hear it-till past eleven o'clock: but no body does.",Evelina,Fanny Burney
05:00,oclock,"BEFORE our dinner was over yesterday Madame Duval came to tea; though it will lessen your surprise, to hear that it was near five o'clock, for we never dine till the day is almost over.",Evelina,Fanny Burney
12:00,noon,"SIR CLEMENT WILLOUGHBY called here yesterday at noon, and Captain Mirvan invited him to dinner.",Evelina,Fanny Burney
08:00,oclock,About eight o'clock we went to the Pantheon.,Evelina,Fanny Burney
06:00,oclock,"Branghton, his son, and young Brown, were for six o'clock; and all the ladies and Mr.",Evelina,Fanny Burney
01:00,oclock,"MADAME DUVAL rose very late this morning, and, at one o'clock, we had but just breakfasted, when Miss Branghton, her brother, Mr.",Evelina,Fanny Burney
12:00,midnight,It was near midnight before the woman came.,Evelina,Fanny Burney
05:00,oclock,It was settled that the race should be run at five o'clock in the afternoon.,Evelina,Fanny Burney
12:00,noon,"Lord Merton breakfasted here, and staid till noon.",Evelina,Fanny Burney
03:00,oclock,"Macartney, and he has promised to call upon me to-morrow about three o'clock."" And then, taking my hand, he led me down stairs.",Evelina,Fanny Burney
01:00,oclock,"She was charmed to find your opinion agreed with her own, and settled that we should go to town to-morrow morning: and a chaise is actually ordered to be here by one o'clock.",Evelina,Fanny Burney
10:00,oclock,"She fixed upon ten o'clock in the morning; and then, with a heavy heart, I got into the chariot.",Evelina,Fanny Burney
12:00,oclock,"At about twelve o'clock on the morning following that night upon which the events recorded in my last chapter had taken place, the baronet's nephew strolled out of the Temple, Blackfriarsward, on his way to the city.",Lady Audley's Secret,Mary Elizabeth Braddon
12:00,noon,They landed at Ventnor under the burning heat of the midday sun.,Lady Audley's Secret,Mary Elizabeth Braddon
08:00,oclock,"Sir Michael and my lady and Miss Alicia have all gone to the races up at Chorley, and they won't be back till nigh upon eight o'clock, most likely.",Lady Audley's Secret,Mary Elizabeth Braddon
12:00,midnight,"The storm did not hold off until next day, but burst with terrible fury over the village of Audley about half an hour before midnight.",Lady Audley's Secret,Mary Elizabeth Braddon
03:00,oclock,"My lady would not consent to undress till nearly three o'clock in the morning, when the last lingering peal of thunder had died away among the distant hills.",Lady Audley's Secret,Mary Elizabeth Braddon
04:00,oclock,"Toward four o'clock her husband, who spent the night in watching by her bedside, saw her drop off into a deep sleep, from which she did not awake for nearly five hours.",Lady Audley's Secret,Mary Elizabeth Braddon
09:30,half_past,"But she came into the breakfast-room, at half-past nine o'clock, singing a little Scotch melody, her cheeks tinged with as delicate a pink as the pale hue of her muslin morning dress.",Lady Audley's Secret,Mary Elizabeth Braddon
04:15,quarter_past,"By-and-by he took out his watch, and was surprised to find that it was a quarter past four.",Lady Audley's Secret,Mary Elizabeth Braddon
06:00,oclock,"It isn't like him, but it's just possible that he has done it."" It was six o'clock when Robert knocked at the door of his uncle's house.",Lady Audley's Secret,Mary Elizabeth Braddon
02:00,oclock,Talboys had been there at two o'clock or a little after.,Lady Audley's Secret,Mary Elizabeth Braddon
04:00,oclock,"You came by the four o'clock, if you remember, and there's always a good many passengers by that train."" ""You don't remember him, then?"" ""Not to my knowledge, sir."" ""That's provoking!",Lady Audley's Secret,Mary Elizabeth Braddon
02:00,oclock,"I want to know, Smithers, whether he has taken a ticket for London since two o'clock to-day.",Lady Audley's Secret,Mary Elizabeth Braddon
06:00,oclock,"Talboys had not come home; she had looked in as early as six o'clock that morning, and found the chambers empty.",Lady Audley's Secret,Mary Elizabeth Braddon
02:00,oclock,They had only parted at two o'clock the day before.,Lady Audley's Secret,Mary Elizabeth Braddon
01:00,oclock,"He came here at one o'clock this morning to have a look at the boy, he said, before he left England, perhaps never to return.",Lady Audley's Secret,Mary Elizabeth Braddon
02:15,quarter_past,"He stayed an hour, kissed the boy without awaking him, and left Southampton by the mail that starts at a quarter-past two."" ""What can be the meaning of all this?"" said Robert.",Lady Audley's Secret,Mary Elizabeth Braddon
09:00,oclock,"The postman brought no letter from George Talboys, and the person who had knocked at the door of the chambers did not return between seven and nine o'clock, so Robert Audley left Figtree Court once more in search of his friend.",Lady Audley's Secret,Mary Elizabeth Braddon
08:00,oclock,It was eight o'clock in the evening when Robert got into Liverpool; too late for anything except to make inquiries as to what vessel had sailed within the last two days for the antipodes.,Lady Audley's Secret,Mary Elizabeth Braddon
04:00,oclock,"An emigrant ship had sailed at four o'clock that afternoonthe Victoria Regia, bound for Melbourne.",Lady Audley's Secret,Mary Elizabeth Braddon
09:00,oclock,"Robert Audley was at the office at nine o'clock the next morning, and was the first person after the clerks who entered it.",Lady Audley's Secret,Mary Elizabeth Braddon
03:30,half_past,"Yes, he said; he remembered a young man's coming into the office at half-past three o'clock in the afternoon, and paying his passage money.",Lady Audley's Secret,Mary Elizabeth Braddon
06:00,oclock,"He re-entered his chambers at six o'clock that evening, thoroughly worn out once more with his useless search.",Lady Audley's Secret,Mary Elizabeth Braddon
12:00,midnight,"""It's as dark as midnight from first to last,"" he said; ""and the clew to the mystery must be found either at Southampton or in Essex.",Lady Audley's Secret,Mary Elizabeth Braddon
11:45,quarter_to,"""A quarter to twelve,"" said Robert, looking at his watch.",Lady Audley's Secret,Mary Elizabeth Braddon
09:00,oclock,"You needn't send me my shaving water till nine o'clock to-morrow morning."" CHAPTER XVIII.",Lady Audley's Secret,Mary Elizabeth Braddon
11:00,oclock,"Eleven o'clock struck the next morning, and found Mr.",Lady Audley's Secret,Mary Elizabeth Braddon
03:00,oclock,"He caught an express that left Brentwood at three o'clock, and settled himself comfortably in a corner of an empty first-class carriage, coiled up in a couple of railway rugs, and smoking a cigar in mild defiance of the authorities.",Lady Audley's Secret,Mary Elizabeth Braddon
04:00,minutes_past,It was exactly five minutes past four as Mr.,Lady Audley's Secret,Mary Elizabeth Braddon
03:00,oclock,"Maloney that afternoon at three o'clock, and had asked for the key of Mr.",Lady Audley's Secret,Mary Elizabeth Braddon
02:00,oclock,"what have I done?"" ""At two o'clock on the 7th of September last,"" continued the pitiless, accusing voice, ""George Talboys was seen alive and well at a house in Essex."" Robert paused to see the effect of these words.",Lady Audley's Secret,Mary Elizabeth Braddon
02:00,oclock,"""At two o'clock on that day,"" remarked Robert Audley, ""my poor friend was seen alive and well at , at the house of which I speak.",Lady Audley's Secret,Mary Elizabeth Braddon
03:00,oclock,What refreshment could he possibly provide for a boy who called it afternoon at three o'clock?,Lady Audley's Secret,Mary Elizabeth Braddon
08:00,oclock,"At eight o'clock a fly was brought out for his accommodation, and he departed in the highest spirits, with a sovereign in his pocket, and a letter from Robert to Mr.",Lady Audley's Secret,Mary Elizabeth Braddon
11:15,quarter_past,The hands of the clock pointed to a quarter past eleven when Robert began his story.,Lady Audley's Secret,Mary Elizabeth Braddon
09:00,oclock,"Robert left Audley the next morning by an early train, and reached Shoreditch a little after nine o'clock.",Lady Audley's Secret,Mary Elizabeth Braddon
06:00,oclock,Martin's-le-Grand off before six o'clock.,Lady Audley's Secret,Mary Elizabeth Braddon
12:00,oclock,The telegraphic answer reached Figtree Court before twelve o'clock the next day.,Lady Audley's Secret,Mary Elizabeth Braddon
01:45,quarter_to,"Audley arrived at the King's-cross station, and took his ticket for Wildernsea by an express train that started at a quarter before two.",Lady Audley's Secret,Mary Elizabeth Braddon
08:30,half_past,"He fell asleep again, and did not awake until the broad winter sunlight shone upon the window-blind, and the shrill voice of the chambermaid at his door announced that it was half-past eight o'clock.",Lady Audley's Secret,Mary Elizabeth Braddon
01:15,quarter_past,An express for London left Wildernsea at a quarter past one.,Lady Audley's Secret,Mary Elizabeth Braddon
10:00,oclock,"I have to dress for dinner, and I want to see Sir Michael; I have not seen him since ten o'clock this morning.",Lady Audley's Secret,Mary Elizabeth Braddon
07:00,oclock,"And now I must run away, dear, for it's past seven o'clock.",Lady Audley's Secret,Mary Elizabeth Braddon
10:00,oclock,"""The stables are always locked, and the men in bed by ten o'clock,"" she murmured, ""when we are at home.",Lady Audley's Secret,Mary Elizabeth Braddon
12:00,oclock,"I am going to assist a favorite servant."" ""But it's getting on for twelve o'clock, my lady,"" pleaded Phoebe.",Lady Audley's Secret,Mary Elizabeth Braddon
11:45,quarter_to,"It was exactly a quarter to twelve when my lady took her lamp in her hand, and stole softly from the room.",Lady Audley's Secret,Mary Elizabeth Braddon
02:15,minutes_past,"It was only ten minutes past two when Lady Audley came down-stairs, with her bonnet on and her hair still wet, but without the candle.",Lady Audley's Secret,Mary Elizabeth Braddon
12:00,noon,"There were very few letters by the morning post; the daily newspapers did not arrive until noon; and such aids to conversation being missing, there was very little talk at the breakfast table.",Lady Audley's Secret,Mary Elizabeth Braddon
03:45,quarter_to,"The clock over the mantelpiece chimed the quarter before four as she woke suddenly and started up, with the cold perspiration breaking out in icy drops upon her forehead.",Lady Audley's Secret,Mary Elizabeth Braddon
06:00,oclock,"""Good gracious me!"" she cried, suddenly""six o'clock, and I'm not dressed."" The half-hour bell rung in a cupola upon the roof while Alicia was speaking.",Lady Audley's Secret,Mary Elizabeth Braddon
08:00,oclock,"It must be nearly eight o'clock, and we are supposed to dine at six."" Mr.",Lady Audley's Secret,Mary Elizabeth Braddon
09:00,minutes_past,"It was five minutes past nine when Sir Michael came down-stairs, followed by his valet, grave and gray-haired like himself.",Lady Audley's Secret,Mary Elizabeth Braddon
02:00,oclock,"He was tired and worn out, for remember that he had been awakened from his sleep at two o'clock that morning by the hot breath of blazing timber and the sharp crackling of burning woodwork.",Lady Audley's Secret,Mary Elizabeth Braddon
10:30,half_past,"Surely, he will be able to help me."" The first fast train from London arrived at Audley at half-past ten o'clock, and at five minutes before eleven, Richards, the grave servant, announced Dr.",Lady Audley's Secret,Mary Elizabeth Braddon
09:00,oclock,"The mail for Dover left London Bridge at nine o'clock, and could be easily caught by Robert and his charge, as the seven o'clock up-train from Audley reached Shoreditch at a quarter past eight.",Lady Audley's Secret,Mary Elizabeth Braddon
07:00,oclock,"The mail for Dover left London Bridge at nine o'clock, and could be easily caught by Robert and his charge, as the seven o'clock up-train from Audley reached Shoreditch at a quarter past eight.",Lady Audley's Secret,Mary Elizabeth Braddon
08:15,quarter_past,"The mail for Dover left London Bridge at nine o'clock, and could be easily caught by Robert and his charge, as the seven o'clock up-train from Audley reached Shoreditch at a quarter past eight.",Lady Audley's Secret,Mary Elizabeth Braddon
08:30,half_past,"There was no train to Audley after the Ipswich mail, which left London at half-past eight; but there was a train that left Shoreditch at eleven, and stopped at Brentwood between twelve and one.",Lady Audley's Secret,Mary Elizabeth Braddon
12:00,midnight,"There were very few people going to travel by this midnight train, and Robert walked up and down the long wooden platform, reading the huge advertisements whose gaunt lettering looked wan and ghastly in the dim lamplight.",Lady Audley's Secret,Mary Elizabeth Braddon
09:15,quarter_past,"Audley church clock struck nine as I was crossin' the meadows between Atkinson's and the Court, and it must have been about a quarter past nine when I got into the kitchen garden.",Lady Audley's Secret,Mary Elizabeth Braddon
05:00,oclock,"The landlord waited upon him at dinner, and told him that Luke Marks had died at five o'clock that afternoon.",Lady Audley's Secret,Mary Elizabeth Braddon
12:00,noon,"A good many of the scholars lived too far from school to go home at noon, and were in the habit of bringing their lunches in baskets, and staying all day.",What Katy Did,Susan Coolidge
12:00,noon,"This noon, after the dinners were eaten, it was proposed that they should play something in the school-room, and Katy's unlucky star put it into her head to invent a new game, which she called the Game of Rivers.",What Katy Did,Susan Coolidge
11:00,oclock,"Aunt Izzie, dropping in about eleven o'clock, found them having such a good time, that almost before she knew it, _she_ was drawn into the game too.",What Katy Did,Susan Coolidge
12:00,noon,"Clover privately thought that Cousin Helen must be a witch; and Papa, when he came home at noon, said almost the same thing.",What Katy Did,Susan Coolidge
04:00,oclock,"The play that afternoon was much interrupted, for every few minutes somebody had to run in and see if it wasn't four o'clock.",What Katy Did,Susan Coolidge
10:00,oclock,"It was ten o'clock before all was done, and Papa and Aunt Izzie went away.",What Katy Did,Susan Coolidge
12:00,noon,"Perhaps if you look in her room you'll find it."" ""How very queer!"" she soliloquized, when Clover was gone; ""I never knew Aunt Izzie to have a headache before."" ""How is Aunt Izzie?"" she asked, when Papa came in at noon.",What Katy Did,Susan Coolidge
11:00,minutes_to,"I'm ever so much obliged."" ""It's four minutes to eleven now,"" went on Dorry.",What Katy Did,Susan Coolidge
04:00,oclock,She was so comfortable that she never stirred till four o'clock!,What Katy Did,Susan Coolidge
12:00,noon,"Here, morning, noon, and evening, my mother came to draw water from the muddy stream for our household use.",American Indian Stories,Zitkala-Sa
12:00,noon,"At noon, several who chanced to be passing by stopped to rest, and to share our luncheon with us, for they were sure of our hospitality.",American Indian Stories,Zitkala-Sa
12:00,noon,"It was noon, and steaming dishes were hastily carried into the dining-room.",American Indian Stories,Zitkala-Sa
06:30,half_past,IRON ROUTINE A loud-clamoring bell awakened us at half-past six in the cold winter mornings.,American Indian Stories,Zitkala-Sa
12:00,noon,"At noon, as we drove through the eastern edge of the reservation, I grew very impatient and restless.",American Indian Stories,Zitkala-Sa
12:00,noon,"Surely some great power is hid in the sacred book!"" Brushing away from my eyes many like pictures, I offered midday meal to the converted Indian sitting wordless and with downcast face.",American Indian Stories,Zitkala-Sa
12:00,midnight,In his heart lay the secret vision of hope born in the midnight of his sorrows.,American Indian Stories,Zitkala-Sa
07:00,oclock,"I now forgot my troubles in the hurry and excitement of getting my trunk off in time to catch the train, which went out at seven o'clock.",The Autobiography of an Ex-Colored Man,James Weldon Johnson
10:00,oclock,"The first one of this class of words he employed almost shocked me, and I never forgot it; 'twas ""ramify."" We sat on the piazza until after ten o'clock.",The Autobiography of an Ex-Colored Man,James Weldon Johnson
10:00,oclock,"When we had become located, we went out and got supper, then walked around until about ten o'clock.",The Autobiography of an Ex-Colored Man,James Weldon Johnson
12:30,half_past,"It was now about half past twelve, but my nerves were at such a tension that I could not endure the mere thought of going to bed.",The Autobiography of an Ex-Colored Man,James Weldon Johnson
06:00,oclock,During that period my regular time for going to bed was somewhere between four and six o'clock in the mornings.,The Autobiography of an Ex-Colored Man,James Weldon Johnson
04:00,oclock,We rolled into the station Saint Lazare about four o'clock in the afternoon and drove immediately to the Hôtel Continental.,The Autobiography of an Ex-Colored Man,James Weldon Johnson
12:00,midnight,"Upon these terms, after working hard all day for her mistress, she began her midnight bakings, assisted by her two oldest children.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,midnight,"At midnight he opened the jail door for my grandmother and myself to enter, in disguise.",Incidents in the Life of a Slave Girl,Harriet Jacobs
09:00,oclock,"When they had finished their daily toil, they must hurry to eat their little morsels, and be ready to extinguish their pine knots before nine o’clock, when the overseer went his patrol rounds.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,noon,"As it was near noon, I ventured to go down in search of her.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,midnight,"“Take care how you answer me!” I shut all the windows, locked all the doors, and went up to the third story, to wait till midnight.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:30,half_past,At half past twelve I stole softly down stairs.,Incidents in the Life of a Slave Girl,Harriet Jacobs
10:00,oclock,"Before ten o’clock every vessel northward bound was thoroughly examined, and the law against harboring fugitives was read to all on board.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,oclock,"I know where to put my hands on her, and I shall have her before twelve o’clock.” When he had turned away, my grandmother and my uncle looked anxiously at each other.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,oclock,Dey say dey vil put thar hans on you afore twelve o’clock.,Incidents in the Life of a Slave Girl,Harriet Jacobs
04:00,oclock,"About four o’clock, we were again seated in the boat, and rowed three miles to the swamp.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,oclock,"These companies, of a hundred each, turn out early in the morning, and are allowed to go round till twelve o’clock, begging for contributions.",Incidents in the Life of a Slave Girl,Harriet Jacobs
09:00,oclock,"If he found any slave out after nine o’clock, he could whip him as much as he liked; and that was a privilege to be coveted.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,midnight,"Then he went away, and I was left with my own thoughts—starless as the midnight darkness around me.",Incidents in the Life of a Slave Girl,Harriet Jacobs
08:00,oclock,"I came down as soon as it was light, and remained till eight o’clock, when people began to be about, and there was danger that some one might come on the piazza.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,midnight,"So my aunt was compelled to lie at her door, until one midnight she was forced to leave, to give premature birth to a child.",Incidents in the Life of a Slave Girl,Harriet Jacobs
10:00,oclock,"When ten o’clock in the evening arrived and Ellen had not returned, this watchful and unwearied friend became anxious.",Incidents in the Life of a Slave Girl,Harriet Jacobs
12:00,midnight,"After the labors of the day were over, she traced secretly and wearily, by the midnight lamp, a truthful record of her eventful life.",Incidents in the Life of a Slave Girl,Harriet Jacobs
06:00,oclock,"""It is now six o'clock, and it wanted three minutes to five when he left.",The Garies and Their Friends,Frank J. Webb
05:00,minutes_to,"""It is now six o'clock, and it wanted three minutes to five when he left.",The Garies and Their Friends,Frank J. Webb
06:00,oclock,"Ellis, and promised to return at six o'clock and accompany him home to visit his family.",The Garies and Their Friends,Frank J. Webb
02:00,oclock,"Kinch, who had been up since two o'clock in the morning, was found by Caddy at the early hour of five waiting upon the door-step to accompany his friend to the wharf.",The Garies and Their Friends,Frank J. Webb
12:00,oclock,"""I will search out a school to-morrow, or next day;"" and taking out his watch, he continued, ""it is near twelve o'clock--how the night has flown away--we must be off to bed.",The Garies and Their Friends,Frank J. Webb
10:00,oclock,"But do excuse me for hurrying off,"" she continued, looking at her watch: ""I was to have been at the meeting at ten o'clock, and it is now half-past.",The Garies and Their Friends,Frank J. Webb
02:00,oclock,"""Those lights are dying away, my dear,"" said he to his wife; ""there must have been quite an extensive conflagration."" Taking out his watch, he continued, ""almost two o'clock; why, how late I've been sitting up.",The Garies and Their Friends,Frank J. Webb
05:00,oclock,"""It's pitchy dark,"" she exclaimed, ""and yet almost five o'clock.",The Garies and Their Friends,Frank J. Webb
10:00,oclock,"Ellis's lap and gone fast asleep, and that it was long after ten o'clock, each departed, taking their several ways for home.",The Garies and Their Friends,Frank J. Webb
12:00,oclock,"""There is twelve o'clock--give me my drops again, Lizzie,"" he remarked, faintly.",The Garies and Their Friends,Frank J. Webb
12:00,oclock,"""Let father sleep--it is after twelve o'clock.",The Garies and Their Friends,Frank J. Webb
02:00,oclock,"21, died this morning at two o'clock and forty minutes."" ""Dead!"" echoed Lizzie, with a start of horror.",The Garies and Their Friends,Frank J. Webb
12:00,noon,"At noon they came, and were shown into the drawing-room, where Emily received them.",The Garies and Their Friends,Frank J. Webb
07:00,oclock,"At seven o'clock a carriage drove up, from which alighted an elderly gentleman, with white hair and mustache, and bowed somewhat with years.",The Marrow of Tradition,Charles W. Chesnutt
09:00,oclock,"""You might need him before nine o'clock.",The Marrow of Tradition,Charles W. Chesnutt
06:00,oclock,"""You see I am not the last."" ""The rector,"" replied Clara, ""was called out of town at six o'clock this evening, to visit a dying man, and so cannot be here.",The Marrow of Tradition,Charles W. Chesnutt
06:00,oclock,"Ellis himself had been ready as early as six o'clock, but judging this to be too early, had stopped in at the Clarendon Club for half an hour, to look over the magazines.",The Marrow of Tradition,Charles W. Chesnutt
12:00,midnight,"Luck seemed to favor him, and he went home at midnight with a comfortable balance of winnings.",The Marrow of Tradition,Charles W. Chesnutt
12:00,noon,"At noon, when the editor, having laid down his pen, was leaving the office, he passed Jerry in the hall without a word or a nod.",The Marrow of Tradition,Charles W. Chesnutt
08:00,oclock,"Price, I can eat and get ready in half an hour--that will make it""-- ""I have asked several of the local physicians to be present at eight o'clock,"" said Dr.",The Marrow of Tradition,Charles W. Chesnutt
09:00,oclock,"Not having ventured to put in an appearance at Carteret's since his last rebuff, he found himself burdened with a superfluity of leisure, from which he essayed to find relief by dropping into the hotel office at about nine o'clock.",The Marrow of Tradition,Charles W. Chesnutt
03:00,oclock,I think they came back about three o'clock.,The Marrow of Tradition,Charles W. Chesnutt
05:00,oclock,"""She was due about five o'clock."" Miss Pemberton, under cover of the darkness, smiled a fine smile, which foreboded ill for some one.",The Marrow of Tradition,Charles W. Chesnutt
12:00,midnight,"Ill fortune favored him by placing in his way the burly form of Captain George McBane, who was sitting in an armchair alone, smoking a midnight cigar, under the hotel balcony.",The Marrow of Tradition,Charles W. Chesnutt
02:00,oclock,"When Delamere, flushed with excitement and wine, rose from the gaming table at two o'clock, he was vaguely conscious that he owed McBane a considerable sum, but could not have stated how much.",The Marrow of Tradition,Charles W. Chesnutt
02:00,oclock,"Delamere was not at home, having departed for Belleview about two o'clock, leaving Sandy to follow him in the morning.",The Marrow of Tradition,Charles W. Chesnutt
11:00,oclock,"When Sandy was going home about eleven o'clock, three sheets in the wind, such was the potent effect of the single drink and those which had followed it, he was scared almost into soberness by a remarkable apparition.",The Marrow of Tradition,Charles W. Chesnutt
12:00,midnight,XIX A MIDNIGHT WALK Ellis left the office of the Morning Chronicle about eleven o'clock the same evening and set out to walk home.,The Marrow of Tradition,Charles W. Chesnutt
11:00,oclock,XIX A MIDNIGHT WALK Ellis left the office of the Morning Chronicle about eleven o'clock the same evening and set out to walk home.,The Marrow of Tradition,Charles W. Chesnutt
09:00,oclock,"By nine o'clock a coroner's jury had been summoned, who, after brief deliberation, returned a verdict of willful murder at the hands of some person or persons unknown, while engaged in the commission of a burglary.",The Marrow of Tradition,Charles W. Chesnutt
10:00,oclock,"XXI THE NECESSITY OF AN EXAMPLE About ten o'clock on the morning of the discovery of the murder, Captain McBane and General Belmont, as though moved by a common impulse, found themselves at the office of the Morning Chronicle.",The Marrow of Tradition,Charles W. Chesnutt
12:00,oclock,"""I saw the negro last night, at twelve o'clock, going into Mr.",The Marrow of Tradition,Charles W. Chesnutt
09:00,oclock,"""Jerry is about the only negro I have seen since nine o'clock,"" observed the general when the porter had gone.",The Marrow of Tradition,Charles W. Chesnutt
11:00,oclock,"Miller, who had sat up late the night before with a difficult case at the hospital, was roused, about eleven o'clock, from a deep and dreamless sleep.",The Marrow of Tradition,Charles W. Chesnutt
09:00,oclock,"He ought to have been here by nine o'clock, and it's now one.",The Marrow of Tradition,Charles W. Chesnutt
03:00,oclock,"Having two fresh horses, they made better headway than Miller had made coming out, and reached Wellington easily by three o'clock.",The Marrow of Tradition,Charles W. Chesnutt
04:00,oclock,It is now four o'clock; no one can answer for what may happen after seven.,The Marrow of Tradition,Charles W. Chesnutt
10:00,oclock,Tom had come in about ten o'clock the night before.,The Marrow of Tradition,Charles W. Chesnutt
10:00,oclock,Delamere seemed perplexed; the crime had been committed later in the evening than ten o'clock.,The Marrow of Tradition,Charles W. Chesnutt
02:00,oclock,"""So help me God,""-- ""So help me God,""-- ""That the negro Sandy Campbell, now in jail on the charge of murder, robbery, and assault, was in my presence last night between the hours of eight and two o'clock."" Mr.",The Marrow of Tradition,Charles W. Chesnutt
10:00,oclock,"At ten o'clock the next morning, a preliminary hearing of the charge against Campbell was had before a magistrate.",The Marrow of Tradition,Charles W. Chesnutt
12:00,midnight,"Whatever she may have had on hand in the way of ready money had undoubtedly been abstracted from the cedar chest by the midnight marauder, to whose visit her death was immediately due.",The Marrow of Tradition,Charles W. Chesnutt
12:00,noon,"Under no circumstances must you or Clara or the baby leave the house after midday."" ""Why, what's the matter, Phil?"" ""Nothing to alarm you, except that there may be a little political demonstration which may render the streets unsafe.",The Marrow of Tradition,Charles W. Chesnutt
03:00,oclock,XXXII THE STORM BREAKS The Wellington riot began at three o'clock in the afternoon of a day as fair as was ever selected for a deed of darkness.,The Marrow of Tradition,Charles W. Chesnutt
03:00,oclock,"At three o'clock sharp the streets were filled, as if by magic, with armed white men.",The Marrow of Tradition,Charles W. Chesnutt
04:00,oclock,"Torn with anxiety, he reached home at about four o'clock.",The Marrow of Tradition,Charles W. Chesnutt
02:00,oclock,"Where is my child?"" ""Dey went over ter see Mis' Butler 'long 'bout two o'clock, befo' dis fuss broke out, suh.",The Marrow of Tradition,Charles W. Chesnutt
03:00,oclock,"""At three o'clock, when the trouble began, I was over at Mrs.",The Marrow of Tradition,Charles W. Chesnutt
09:00,oclock,"There was a red brick market-house in the public square, with a tall tower, which held a four-faced clock that struck the hours, and from which there pealed out a curfew at nine o'clock.",The Conjure Woman,Charles W. Chesnutt
02:00,oclock,"Wen Solomon seed he 'd done eat de 'tater, he went back en tol' Aun' Peggy, en den went home ter his cabin ter sleep, 'way 'long 'bout two o'clock in de mawnin'.",The Conjure Woman,Charles W. Chesnutt
02:00,oclock,"Dey wuz a fiddle, en a banjo, en a jug gwine roun' on de outside, en Primus sung en dance' 'tel 'long 'bout two o'clock in de mawnin', w'en he start' fer home.",The Conjure Woman,Charles W. Chesnutt
09:00,oclock,"But the sky had soon clouded, and by nine o'clock there was a light shower, followed by others at brief intervals.",The Conjure Woman,Charles W. Chesnutt
12:00,noon,"By noon the rain had settled into a dull, steady downpour.",The Conjure Woman,Charles W. Chesnutt
04:00,oclock,"Towards four o'clock I went out on the piazza, which was broad and dry, and less gloomy than the interior of the house, and composed myself for a quiet smoke.",The Conjure Woman,Charles W. Chesnutt
09:00,oclock,"""'Long 'bout half-pas' nine o'clock Dan come down ter de cunjuh man's cabin.",The Conjure Woman,Charles W. Chesnutt
04:00,oclock,"""The fact is,"" she said, pensively, ""I couldn't have eaten any more of that ham, and so I gave it to Julius."" A Deep Sleeper It was four o'clock on Sunday afternoon, in the month of July.",The Conjure Woman,Charles W. Chesnutt
03:00,oclock,"It died 'bout three o'clock; and in de mornin', Katie, habbin her cows to milk, lef her dead baby in de cabin.",Iola Leroy,Frances E. W. Harper
12:00,midnight,"The crimson light fell full upon the warm and velvet bronze of her face--her midnight eyes were aglow, her full purple lips apart, her half hid bosom panting, and all the music dead.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,noon,"Follow them, and at noon come to the office--wait!",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,"""The dark of the moon, boy, the dark of the moon--the first dark--at midnight."" Bles could not wring another word from her; nor did the ancient witch, by word or look, again give the slightest indication that she was aware of his presence.",The Quest of the Silver Fleece,W. E. B. Du Bois
12:00,midnight,Not until the stars of midnight had swung to the zenith did they start down through the swamp.,The Quest of the Silver Fleece,W. E. B. Du Bois
